id,business_factor_id,article_id,causal_events_ai_id,ticker,event_timestamp,article_published_at,factor_name,factor_category,factor_magnitude,factor_movement,factor_synonyms,factor_unit,factor_raw_value,factor_delta,factor_description,factor_orientation,factor_about_time_days,factor_effect_horizon_days,causal_certainty,logical_directness,regime_alignment,causal_step,event_type,event_description,event_trigger,event_entities,event_scope,event_orientation,event_time_horizon_days,event_tags,event_quoted_people,article_headline,article_url,article_authors,article_source,article_source_credibility,article_author_credibility,article_publisher_credibility,article_audience_split,article_time_lag_days,article_market_regime,article_apple_relevance_score,article_ticker_relevance_score,article_published_year,article_published_month,article_published_day_of_week,evidence_level,evidence_source,evidence_citation,market_consensus_on_causality,reframing_potential,narrative_disruption,market_perception_intensity,market_perception_hope_vs_fear,market_perception_surprise_vs_anticipated,market_perception_consensus_vs_division,market_perception_narrative_strength,market_perception_emotional_profile,market_perception_cognitive_biases,ai_assessment_execution_risk,ai_assessment_competitive_risk,ai_assessment_business_impact_likelihood,ai_assessment_timeline_realism,ai_assessment_fundamental_strength,perception_gap_optimism_bias,perception_gap_risk_awareness,perception_gap_correction_potential,market_hours,market_regime,pattern_strength_score,data_quality_score,alpha_vs_spy_1min_after,alpha_vs_spy_5min_after,alpha_vs_spy_10min_after,alpha_vs_spy_30min_after,alpha_vs_spy_1hour_after,alpha_vs_spy_4hour_after,alpha_vs_spy_1day_after,alpha_vs_spy_1week_after,alpha_vs_spy_1month_after,alpha_vs_qqq_1min_after,alpha_vs_qqq_5min_after,alpha_vs_qqq_10min_after,alpha_vs_qqq_30min_after,alpha_vs_qqq_1hour_after,alpha_vs_qqq_4hour_after,alpha_vs_qqq_1day_after,alpha_vs_qqq_1week_after,alpha_vs_qqq_1month_after,belief_strength,credibility_score,market_amplifier,credibility_weighted_magnitude
record-0084-8946,factor-0084-6494,article-0084-7952,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,competitive,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,reflective,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,neutral,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.0476999211046841,-0.0423000788953158,-0.0923000788953158,-0.1423000788953158,-0.1923000788953158,-0.2423000788953158,-0.366499862448855,-0.4406996460023942,-0.5148994295559333,0.0376999211046841,-0.0523000788953158,-0.1023000788953158,-0.1523000788953158,-0.2023000788953158,-0.2523000788953158,-0.3023000788953158,-0.3523000788953158,-0.4023000788953158,0.01,0.0,0.6499999999999999,0.008
record-0085-8797,factor-0085-6671,article-0085-5455,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,competitive,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,neutral,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,reflective,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.0476999211046841,-0.0423000788953158,-0.0923000788953158,-0.1423000788953158,-0.1923000788953158,-0.2423000788953158,-0.3631167536142936,-0.4339334283332714,-0.5047501030522492,0.0376999211046841,-0.0523000788953158,-0.1023000788953158,-0.1523000788953158,-0.2023000788953158,-0.2523000788953158,-0.3023000788953158,-0.3523000788953158,-0.4023000788953158,0.01,0.0,0.6499999999999999,0.008
record-0086-3230,factor-0086-3463,article-0086-8015,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,financial,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,reflective,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,predictive,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.0476999211046841,-0.0423000788953158,-0.0923000788953158,-0.1423000788953158,-0.1923000788953158,-0.2423000788953158,-0.2610112042519901,-0.2297223296086644,-0.1984334549653387,0.0376999211046841,-0.0523000788953158,-0.1023000788953158,-0.1523000788953158,-0.2023000788953158,-0.2523000788953158,-0.3023000788953158,-0.3523000788953158,-0.4023000788953158,0.01,0.0,0.6499999999999999,0.008
record-0087-1732,factor-0087-1187,article-0087-5148,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,market,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,neutral,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,neutral,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.0476999211046841,-0.0423000788953158,-0.0923000788953158,-0.1423000788953158,-0.1923000788953158,-0.2423000788953158,-0.2941462065174792,-0.2959923341396426,-0.297838461761806,0.0376999211046841,-0.0523000788953158,-0.1023000788953158,-0.1523000788953158,-0.2023000788953158,-0.2523000788953158,-0.3023000788953158,-0.3523000788953158,-0.4023000788953158,0.01,0.0,0.6499999999999999,0.008
record-0088-4525,factor-0088-8040,article-0088-2431,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,competitive,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,predictive,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,neutral,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.0476999211046841,-0.0423000788953158,-0.0923000788953158,-0.1423000788953158,-0.1923000788953158,-0.2423000788953158,-0.3074354938917365,-0.3225709088881572,-0.337706323884578,0.0376999211046841,-0.0523000788953158,-0.1023000788953158,-0.1523000788953158,-0.2023000788953158,-0.2523000788953158,-0.3023000788953158,-0.3523000788953158,-0.4023000788953158,0.01,0.0,0.6499999999999999,0.008
record-0089-7497,factor-0089-2554,article-0089-5539,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,competitive,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,predictive,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,predictive,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.0476999211046841,-0.0423000788953158,-0.0923000788953158,-0.1423000788953158,-0.1923000788953158,-0.2423000788953158,-0.2052610710383562,-0.1182220631813966,-0.0311830553244371,0.0376999211046841,-0.0523000788953158,-0.1023000788953158,-0.1523000788953158,-0.2023000788953158,-0.2523000788953158,-0.3023000788953158,-0.3523000788953158,-0.4023000788953158,0.01,0.0,0.6499999999999999,0.008
record-0090-8637,factor-0090-8721,article-0090-2901,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,product,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,predictive,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,predictive,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.0476999211046841,-0.0423000788953158,-0.0923000788953158,-0.1423000788953158,-0.1923000788953158,-0.2423000788953158,-0.285921433691169,-0.2795427884870222,-0.2731641432828754,0.0376999211046841,-0.0523000788953158,-0.1023000788953158,-0.1523000788953158,-0.2023000788953158,-0.2523000788953158,-0.3023000788953158,-0.3523000788953158,-0.4023000788953158,0.01,0.0,0.6499999999999999,0.008
record-0091-2649,factor-0091-5319,article-0091-5139,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,regulatory,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,reflective,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,neutral,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.0476999211046841,-0.0423000788953158,-0.0923000788953158,-0.1423000788953158,-0.1923000788953158,-0.2423000788953158,-0.2042506593429412,-0.1162012397905665,-0.0281518202381919,0.0376999211046841,-0.0523000788953158,-0.1023000788953158,-0.1523000788953158,-0.2023000788953158,-0.2523000788953158,-0.3023000788953158,-0.3523000788953158,-0.4023000788953158,0.01,0.0,0.6499999999999999,0.008
record-0092-3855,factor-0092-9240,article-0092-5087,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,regulatory,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,predictive,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,predictive,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.0476999211046841,-0.0423000788953158,-0.0923000788953158,-0.1423000788953158,-0.1923000788953158,-0.2423000788953158,-0.2341476875352912,-0.1759952961752667,-0.1178429048152421,0.0376999211046841,-0.0523000788953158,-0.1023000788953158,-0.1523000788953158,-0.2023000788953158,-0.2523000788953158,-0.3023000788953158,-0.3523000788953158,-0.4023000788953158,0.01,0.0,0.6499999999999999,0.008
record-0093-6650,factor-0093-1739,article-0093-3778,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,product,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,neutral,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,predictive,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.0476999211046841,-0.0423000788953158,-0.0923000788953158,-0.1423000788953158,-0.1923000788953158,-0.2423000788953158,-0.3085046326140505,-0.3247091863327851,-0.3409137400515197,0.0376999211046841,-0.0523000788953158,-0.1023000788953158,-0.1523000788953158,-0.2023000788953158,-0.2523000788953158,-0.3023000788953158,-0.3523000788953158,-0.4023000788953158,0.01,0.0,0.6499999999999999,0.008
record-0094-7330,factor-0094-9365,article-0094-8963,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,financial,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,predictive,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,neutral,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.0476999211046841,-0.0423000788953158,-0.0923000788953158,-0.1423000788953158,-0.1923000788953158,-0.2423000788953158,-0.3243762657640047,-0.3564524526326936,-0.3885286395013825,0.0376999211046841,-0.0523000788953158,-0.1023000788953158,-0.1523000788953158,-0.2023000788953158,-0.2523000788953158,-0.3023000788953158,-0.3523000788953158,-0.4023000788953158,0.01,0.0,0.6499999999999999,0.008
record-0095-5057,factor-0095-8036,article-0095-1706,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,market,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,predictive,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,predictive,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.0476999211046841,-0.0423000788953158,-0.0923000788953158,-0.1423000788953158,-0.1923000788953158,-0.2423000788953158,-0.3476616922362394,-0.403023305577163,-0.4583849189180866,0.0376999211046841,-0.0523000788953158,-0.1023000788953158,-0.1523000788953158,-0.2023000788953158,-0.2523000788953158,-0.3023000788953158,-0.3523000788953158,-0.4023000788953158,0.01,0.0,0.6499999999999999,0.008
record-0096-2324,factor-0096-9237,article-0096-2156,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,regulatory,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,neutral,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,predictive,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.0476999211046841,-0.0423000788953158,-0.0923000788953158,-0.1423000788953158,-0.1923000788953158,-0.2423000788953158,-0.26840929781902,-0.2445185167427241,-0.2206277356664282,0.0376999211046841,-0.0523000788953158,-0.1023000788953158,-0.1523000788953158,-0.2023000788953158,-0.2523000788953158,-0.3023000788953158,-0.3523000788953158,-0.4023000788953158,0.01,0.0,0.6499999999999999,0.008
record-0097-3367,factor-0097-3552,article-0097-1223,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,competitive,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,neutral,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,reflective,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.0476999211046841,-0.0423000788953158,-0.0923000788953158,-0.1423000788953158,-0.1923000788953158,-0.2423000788953158,-0.3876232026756314,-0.482946326455947,-0.5782694502362626,0.0376999211046841,-0.0523000788953158,-0.1023000788953158,-0.1523000788953158,-0.2023000788953158,-0.2523000788953158,-0.3023000788953158,-0.3523000788953158,-0.4023000788953158,0.01,0.0,0.6499999999999999,0.008
record-0098-3134,factor-0098-9309,article-0098-9110,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,market,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,neutral,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,reflective,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.0476999211046841,-0.0423000788953158,-0.0923000788953158,-0.1423000788953158,-0.1923000788953158,-0.2423000788953158,-0.3381678808289924,-0.384035682762669,-0.4299034846963455,0.0376999211046841,-0.0523000788953158,-0.1023000788953158,-0.1523000788953158,-0.2023000788953158,-0.2523000788953158,-0.3023000788953158,-0.3523000788953158,-0.4023000788953158,0.01,0.0,0.6499999999999999,0.008
record-0099-7343,factor-0099-9061,article-0099-8394,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,competitive,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,predictive,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,reflective,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.0476999211046841,-0.0423000788953158,-0.0923000788953158,-0.1423000788953158,-0.1923000788953158,-0.2423000788953158,-0.3043002196961891,-0.3163003604970623,-0.3283005012979355,0.0376999211046841,-0.0523000788953158,-0.1023000788953158,-0.1523000788953158,-0.2023000788953158,-0.2523000788953158,-0.3023000788953158,-0.3523000788953158,-0.4023000788953158,0.01,0.0,0.6499999999999999,0.008
