id,business_factor_id,article_id,causal_events_ai_id,ticker,event_timestamp,article_published_at,factor_name,factor_category,factor_magnitude,factor_movement,factor_synonyms,factor_unit,factor_raw_value,factor_delta,factor_description,factor_orientation,factor_about_time_days,factor_effect_horizon_days,causal_certainty,logical_directness,regime_alignment,causal_step,event_type,event_description,event_trigger,event_entities,event_scope,event_orientation,event_time_horizon_days,event_tags,event_quoted_people,article_headline,article_url,article_authors,article_source,article_source_credibility,article_author_credibility,article_publisher_credibility,article_audience_split,article_time_lag_days,article_market_regime,article_apple_relevance_score,article_ticker_relevance_score,article_published_year,article_published_month,article_published_day_of_week,evidence_level,evidence_source,evidence_citation,market_consensus_on_causality,reframing_potential,narrative_disruption,market_perception_intensity,market_perception_hope_vs_fear,market_perception_surprise_vs_anticipated,market_perception_consensus_vs_division,market_perception_narrative_strength,market_perception_emotional_profile,market_perception_cognitive_biases,ai_assessment_execution_risk,ai_assessment_competitive_risk,ai_assessment_business_impact_likelihood,ai_assessment_timeline_realism,ai_assessment_fundamental_strength,perception_gap_optimism_bias,perception_gap_risk_awareness,perception_gap_correction_potential,market_hours,market_regime,pattern_strength_score,data_quality_score,alpha_vs_spy_1min_after,alpha_vs_spy_5min_after,alpha_vs_spy_10min_after,alpha_vs_spy_30min_after,alpha_vs_spy_1hour_after,alpha_vs_spy_4hour_after,alpha_vs_spy_1day_after,alpha_vs_spy_1week_after,alpha_vs_spy_1month_after,alpha_vs_qqq_1min_after,alpha_vs_qqq_5min_after,alpha_vs_qqq_10min_after,alpha_vs_qqq_30min_after,alpha_vs_qqq_1hour_after,alpha_vs_qqq_4hour_after,alpha_vs_qqq_1day_after,alpha_vs_qqq_1week_after,alpha_vs_qqq_1month_after
record-0070-4758,factor-0070-2699,article-0070-2219,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,market,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,neutral,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,neutral,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.3645154690344306,-0.43673085917354537,-0.5089462493126602,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0071-7011,factor-0071-1947,article-0071-1816,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,market,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,neutral,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,reflective,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.2697823444277398,-0.24726460996016378,-0.22474687549258776,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0072-5387,factor-0072-2520,article-0072-1116,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,regulatory,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,predictive,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,neutral,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.3228264700794673,-0.3533528612636188,-0.3838792524477703,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0073-2748,factor-0073-3399,article-0073-5719,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,financial,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,reflective,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,reflective,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.3361060591598564,-0.379912039424397,-0.42371801968893763,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0074-7810,factor-0074-9050,article-0074-5092,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,product,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,predictive,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,reflective,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.34493734126240955,-0.39757460362950325,-0.4502118659965969,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0075-7347,factor-0075-5936,article-0075-9329,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,competitive,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,predictive,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,reflective,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.23818120698915451,-0.1840623350829932,-0.12994346317683186,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0076-2700,factor-0076-1534,article-0076-9581,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,competitive,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,neutral,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,neutral,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.2918926627553174,-0.29148524661531894,-0.29107783047532054,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0077-3920,factor-0077-8639,article-0077-9272,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,competitive,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,neutral,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,predictive,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.3082465775102443,-0.32419307612517273,-0.34013957474010115,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0078-9829,factor-0078-9077,article-0078-2017,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,competitive,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,predictive,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,neutral,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.22432832627931495,-0.15635657366331407,-0.08838482104731318,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0079-4904,factor-0079-2967,article-0079-7445,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,competitive,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,reflective,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,neutral,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.20652237873313087,-0.1207446785709459,-0.03496697840876095,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0080-8888,factor-0080-5895,article-0080-5063,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,financial,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,predictive,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,reflective,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.20086834034742465,-0.10943660179953346,-0.0180048632516423,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0081-7652,factor-0081-1437,article-0081-9572,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,product,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,predictive,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,neutral,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.30621707684021404,-0.3201340747851123,-0.33405107273001056,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0082-6547,factor-0082-7573,article-0082-2781,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,competitive,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,predictive,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,reflective,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.2976747533500267,-0.30304942780473754,-0.3084241022594484,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0083-1853,factor-0083-1004,article-0083-5287,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,competitive,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,predictive,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,predictive,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.35355061143901884,-0.41480114398272183,-0.4760516765264249,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0084-8946,factor-0084-6494,article-0084-7952,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,competitive,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,reflective,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,neutral,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.366499862448855,-0.4406996460023942,-0.5148994295559333,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0085-8797,factor-0085-6671,article-0085-5455,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,competitive,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,neutral,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,reflective,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.36311675361429363,-0.4339334283332714,-0.5047501030522492,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0086-3230,factor-0086-3463,article-0086-8015,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,financial,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,reflective,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,predictive,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.26101120425199015,-0.22972232960866446,-0.19843345496533876,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0087-1732,factor-0087-1187,article-0087-5148,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,market,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,neutral,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,neutral,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.29414620651747925,-0.29599233413964265,-0.29783846176180606,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0088-4525,factor-0088-8040,article-0088-2431,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,competitive,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,predictive,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,neutral,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.3074354938917365,-0.32257090888815726,-0.337706323884578,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0089-7497,factor-0089-2554,article-0089-5539,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,competitive,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,predictive,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,predictive,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.20526107103835625,-0.11822206318139666,-0.031183055324437103,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0090-8637,factor-0090-8721,article-0090-2901,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,product,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,predictive,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,predictive,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.28592143369116907,-0.27954278848702224,-0.2731641432828754,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0091-2649,factor-0091-5319,article-0091-5139,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,regulatory,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,reflective,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,neutral,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.2042506593429412,-0.11620123979056657,-0.02815182023819196,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0092-3855,factor-0092-9240,article-0092-5087,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,regulatory,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,predictive,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,predictive,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.23414768753529128,-0.1759952961752667,-0.11784290481524215,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
