article_id,consolidated_event_tags,consolidated_event_type,consolidated_factor_name,event_tag_category,factor_magnitude,factor_movement,article_source_credibility,market_perception_intensity,alpha_vs_spy_1day_after,alpha_vs_spy_1week_after,alpha_vs_qqq_1day_after,signed_change_1day_after_pct,ai_tag_present,hardware_tag_present,software_tag_present,semiconductor_tag_present,cloud_services_tag_present,data_center_tag_present,cybersecurity_tag_present,blockchain_tag_present,vr_ar_tag_present,autonomous_tech_tag_present,space_tech_tag_present,earnings_tag_present,revenue_growth_tag_present,operating_margin_tag_present,valuation_tag_present,market_sentiment_tag_present,investor_sentiment_tag_present,capital_allocation_tag_present,investment_strategy_tag_present,product_innovation_tag_present,product_launch_tag_present,manufacturing_tag_present,supply_chain_tag_present,business_strategy_tag_present,partnership_tag_present,acquisition_tag_present,competitive_pressure_tag_present,regulatory_tag_present,legal_ruling_tag_present,antitrust_tag_present,government_policy_tag_present,trade_policy_tag_present,export_controls_tag_present,privacy_tag_present,compliance_tag_present,market_share_tag_present,customer_demand_tag_present,brand_reputation_tag_present,advertising_tag_present,ecommerce_tag_present,financial_services_tag_present,gaming_tag_present,streaming_tag_present,energy_tag_present,geopolitical_tag_present,china_tag_present,india_tag_present,tariff_tag_present,macroeconomic_tag_present,currency_tag_present,executive_change_tag_present,leadership_tag_present,shareholder_relations_tag_present,corporate_strategy_tag_present,cost_increase_tag_present,supply_disruption_tag_present,regulatory_change_tag_present,economic_conditions_tag_present
article_20_b152,regulatory,market_update,revenue_growth_rate,,0.0274002718021693,0,0.5877301648789295,0.7617311734009147,0.3879013872668091,-1.6757646099965484,3.5458507132187655,0.3879013872668091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_20_46a4,ai,earnings_report,customer_sentiment,,0.0491140004370497,1,0.6971319730962043,0.9116783460898648,1.95821028758271,-7.243946226086755,4.198483909981212,1.95821028758271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_20_0b10,,product_launch,market_share,Technology,0.0221503787949678,0,0.2036298538274948,0.3209082899277169,-4.299268572580189,-3.4364414815088073,-2.6849848653273565,-4.299268572580189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_21_b152,semiconductor,earnings_report,market_share,,0.0498022678423395,-1,0.4299970134614252,0.9613491142028492,-1.6828756107302023,-2.1041569234543123,-4.14147404881108,-1.6828756107302023,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_21_46a4,hardware,earnings_report,supply_chain_risk,,0.014118746781064,0,0.8442054512731256,0.5733758463037726,-3.592924352232161,-4.246762644609849,2.1289478319116952,-3.592924352232161,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_21_0b10,regulatory,regulatory_change,market_share,Technology,0.0141800794225614,-1,0.5476153660697107,0.7885763290057141,-1.0134715048036758,-9.657043543706877,2.7770878829546133,-1.0134715048036758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_22_b152,regulatory,market_update,supply_chain_risk,,0.0334428978718423,1,0.5794737687642529,0.8079279951138933,1.611356268722468,1.5014900805169362,1.2309014469683666,1.611356268722468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_22_46a4,earnings,market_update,market_share,,0.0289610517256579,1,0.5866913999041722,0.2044092705440481,3.3806854936682083,0.433214320236519,1.5508507139529382,3.3806854936682083,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_22_0b10,software,earnings_report,market_share,Technology,0.0324189020007935,0,0.7533702693432486,0.8871421748899524,-4.849778446536953,7.909041964713062,-0.3128016060986394,-4.849778446536953,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_23_b152,,regulatory_change,supply_chain_risk,,0.0219370846037465,-1,0.9960057934049024,0.6830406407417885,0.3677972243823224,-2.177214340847482,2.328336775637859,0.3677972243823224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_23_46a4,semiconductor,market_update,competitive_pressure,,0.0499853348553881,1,0.874294949200611,0.9106208131574092,1.874094788833768,7.772397971583405,1.1959404865081424,1.874094788833768,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_23_0b10,earnings,earnings_report,revenue_growth_rate,Technology,0.0422441927078584,-1,0.3249717215339963,0.764442113065207,0.1985336422204009,9.841905029805664,-1.678797412996078,0.1985336422204009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_24_b152,,earnings_report,competitive_pressure,,0.0407774382606439,-1,0.662915414124812,0.8647607139144916,4.8161558077144,-6.176788933764444,-4.676299816043564,4.8161558077144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_24_46a4,regulatory,market_update,market_share,,0.0226338588551854,-1,0.6594384777833812,0.6917656204040563,2.7718715498510136,-4.7310512559672695,3.3481776167833885,2.7718715498510136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_24_0b10,hardware,earnings_report,revenue_growth_rate,Technology,0.0432332937696083,0,0.2521306430686552,0.1884158105706827,-2.207933392562719,-7.760205484064748,3.4366632102682395,-2.207933392562719,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_25_b152,semiconductor,product_launch,supply_chain_risk,,0.0236787345916486,-1,0.1673977660119581,0.3058701126029203,-2.3593567175535934,2.1971251793304036,3.8120049191462138,-2.3593567175535934,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_25_46a4,software,market_update,supply_chain_risk,,0.0061659170976752,1,0.6011357059986833,0.7103151204892774,-2.239154606060091,3.6830598657900193,0.9298801061660034,-2.239154606060091,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_25_0b10,,regulatory_change,market_share,Technology,0.0182068214740511,0,0.2603095669296268,0.7053247500380342,1.678443780846044,-0.0505302457746914,-0.0951702397123455,1.678443780846044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_26_b152,regulatory,regulatory_change,supply_chain_risk,,0.049738457715895,0,0.8485645093025606,0.8379470574623928,3.838507992951259,3.65329446090316,-0.5551166720314371,3.838507992951259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_26_46a4,semiconductor,market_update,market_share,,0.0460530713537372,0,0.2959861891549405,0.2386887506581821,2.6210389650660693,-2.9868889710303925,-2.805324540826616,2.6210389650660693,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_26_0b10,semiconductor,regulatory_change,revenue_growth_rate,Technology,0.0152493889948788,-1,0.4478970311425781,0.1901197019650742,3.6437900019913583,-5.930014928842806,-1.9366377247306477,3.6437900019913583,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_27_b152,ai,analyst_update,competitive_pressure,,0.0404988299249795,1,0.9595808535369036,0.2141841729053086,-0.9682229165222778,6.840891782130516,3.0454001145092677,-0.9682229165222778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_27_46a4,hardware,product_launch,competitive_pressure,,0.0485603749734802,0,0.7052172767692515,0.6119227660536829,4.768627088879413,0.9745549910696782,2.35895579628625,4.768627088879413,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_27_0b10,hardware,earnings_report,supply_chain_risk,Technology,0.0151738070623531,-1,0.768406703778346,0.1666750552870629,2.862869399223633,-9.491905604740984,3.201865060066612,2.862869399223633,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_28_b152,ai,earnings_report,supply_chain_risk,,0.0209381111407815,0,0.9937821815782822,0.4791806693516152,-2.436982422115892,2.7554401004155915,1.344818039836175,-2.436982422115892,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_28_46a4,semiconductor,market_update,competitive_pressure,,0.0174132649970976,0,0.24374235911495,0.7037657915108393,4.714248969273579,6.360924093942602,0.523325164396411,4.714248969273579,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_28_0b10,hardware,earnings_report,supply_chain_risk,Technology,0.0071967747997722,1,0.9709716564430686,0.2638956225305506,-0.8030387123602922,0.6405323034949895,-1.276657472325422,-0.8030387123602922,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_29_b152,earnings,analyst_update,competitive_pressure,,0.0472110675313664,1,0.7484620472407765,0.7388984481807598,-4.434155926135875,4.52692643485697,-4.177949199824777,-4.434155926135875,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_29_46a4,software,regulatory_change,competitive_pressure,,0.0326950180733702,0,0.1334089741755731,0.8164350584434901,-0.9596456279132892,-5.404743036758022,1.239162830338475,-0.9596456279132892,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_29_0b10,ai,regulatory_change,supply_chain_risk,Technology,0.0338344875426721,0,0.2833103397469983,0.3884837510340794,1.839003647560633,5.829782307447702,3.565336814942092,1.839003647560633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_30_b152,semiconductor,analyst_update,customer_sentiment,,0.0106991770590633,1,0.1975806232074002,0.7184171489358636,2.0306933106697365,-5.834715887125357,-3.4892416348532693,2.0306933106697365,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_30_46a4,hardware,analyst_update,market_share,,0.0265241553562747,1,0.9666144155163424,0.3064777568197218,0.7089939706856407,0.9147760291668304,1.4854938320319044,0.7089939706856407,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_30_0b10,regulatory,earnings_report,revenue_growth_rate,Technology,0.0050907416915235,0,0.613749286834287,0.855786283607534,-1.9997831635428545,-8.936327495584331,1.0657942919396968,-1.9997831635428545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_31_b152,hardware,regulatory_change,competitive_pressure,,0.0413241292976727,-1,0.4005379703515098,0.4454898412039443,1.29099811764666,-3.736623157279606,-1.3456559768679532,1.29099811764666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_31_46a4,hardware,regulatory_change,customer_sentiment,,0.0067554647288246,0,0.8324182526061695,0.589986325156767,0.8778158474872599,-0.566499745269049,3.9551352523517247,0.8778158474872599,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_31_0b10,earnings,product_launch,market_share,Technology,0.0063380378846933,1,0.1806081333042105,0.6629276581673118,0.014051840324385,2.081306316966973,-1.5171101683780286,0.014051840324385,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_32_b152,earnings,product_launch,customer_sentiment,,0.0247477745285129,-1,0.5706594556511398,0.8424904153175619,-2.2641678449716363,-4.2802537509058824,0.3675637858486591,-2.2641678449716363,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_32_46a4,software,regulatory_change,customer_sentiment,,0.0064015018209074,-1,0.7981640341924587,0.8178044543553896,-2.271921131215706,0.1314313089627816,2.8267094923860556,-2.271921131215706,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_32_0b10,earnings,earnings_report,competitive_pressure,Technology,0.0324802015195117,-1,0.1899598087173759,0.4386799700121078,2.308971365185202,-9.312915137042854,2.8803435684643732,2.308971365185202,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_33_b152,software,product_launch,revenue_growth_rate,,0.0352409125043153,1,0.9237481284747444,0.8616996727804687,1.9148240977991204,4.5513622872437605,-3.370024582569954,1.9148240977991204,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_33_46a4,software,product_launch,revenue_growth_rate,,0.0105091847937177,0,0.9506311871815926,0.4607316986071719,1.395010522900667,-7.117969966275464,-4.2741002615355725,1.395010522900667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_33_0b10,ai,product_launch,competitive_pressure,Technology,0.0180305713407511,1,0.554506348166967,0.4106781626364534,3.3701793334751273,5.244348052588139,-0.1664455388208097,3.3701793334751273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_34_b152,ai,analyst_update,competitive_pressure,,0.0180470419384288,0,0.7009973806234532,0.6622583159336193,2.121762543475032,7.582460016396986,0.7107997828341661,2.121762543475032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_34_46a4,ai,earnings_report,supply_chain_risk,,0.0473487111155336,-1,0.5894025885077359,0.1007924169669136,-0.5853888001262741,2.499859626430996,-1.4811583456585995,-0.5853888001262741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_34_0b10,semiconductor,regulatory_change,competitive_pressure,Technology,0.0133656500035533,1,0.9185183663083768,0.8519735258775255,-3.032517106161463,3.617675032262495,2.8058762561609516,-3.032517106161463,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_35_b152,regulatory,market_update,supply_chain_risk,,0.0450522010817713,0,0.7006620563603967,0.7006960692867287,-1.5021937951275743,-4.908102935357459,-0.8572619039715257,-1.5021937951275743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_35_46a4,,regulatory_change,supply_chain_risk,,0.0261058427781064,-1,0.8492366318811936,0.7248805808028879,-4.51900746227301,-9.748158016115225,-1.0446345746360564,-4.51900746227301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_35_0b10,ai,market_update,market_share,Technology,0.0243954833311177,-1,0.3937909100157166,0.6739445866626046,3.0490119486158607,6.47126239313025,0.8601081478738593,3.0490119486158607,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_36_b152,ai,market_update,competitive_pressure,,0.035843210153517,0,0.1510154110584983,0.8792852176905227,-2.719837923958731,3.4967980674264543,-0.3337219957537696,-2.719837923958731,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_36_46a4,hardware,earnings_report,customer_sentiment,,0.0435445365910202,-1,0.1176373750209336,0.908905948290894,-1.8478379583896365,7.765086619333241,-2.3989193844760006,-1.8478379583896365,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_36_0b10,earnings,earnings_report,customer_sentiment,Technology,0.0135169466760754,-1,0.7230576020532232,0.2550415398269183,-3.5003036448152427,4.555457652593599,-4.941118663459331,-3.5003036448152427,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_37_b152,regulatory,earnings_report,market_share,,0.0280993772224449,-1,0.3143196364645978,0.6907447867445221,-4.711289610350295,1.124843313256649,4.1795367109573744,-4.711289610350295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_37_46a4,hardware,regulatory_change,revenue_growth_rate,,0.0431536428131345,-1,0.6217351602739234,0.2112163886400468,-2.371762746451944,-1.0012822001451682,-3.2973525918151436,-2.371762746451944,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_37_0b10,earnings,analyst_update,competitive_pressure,Technology,0.0355835525438408,0,0.1574539776566361,0.3635311930308847,-1.1953694826908534,-4.121877935316862,-4.874139063660671,-1.1953694826908534,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_38_b152,software,market_update,market_share,,0.0258287361351017,1,0.5725974777536317,0.2323554335696877,-1.5367191186086315,-0.7928467542340023,-0.0301965882069965,-1.5367191186086315,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_38_46a4,regulatory,product_launch,revenue_growth_rate,,0.0356648200743871,1,0.596925314425928,0.2509406267222778,4.2735105652905245,-8.65734361979433,-0.5265279485677599,4.2735105652905245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_38_0b10,hardware,earnings_report,customer_sentiment,Technology,0.0387888453210784,0,0.2747835875661684,0.9008913581012644,-2.845423342561373,-1.9720562514878548,0.6029442356377135,-2.845423342561373,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_39_b152,semiconductor,earnings_report,market_share,,0.0060616331817228,0,0.9833873748425236,0.6402927139510323,-0.5442249976705837,9.146399646450847,-4.38045270067142,-0.5442249976705837,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_39_46a4,earnings,analyst_update,customer_sentiment,,0.0400845238278538,1,0.5046583657390695,0.1776256559951947,-2.4775839097836636,-4.419522599857661,-2.237967173291203,-2.4775839097836636,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_39_0b10,ai,regulatory_change,competitive_pressure,Technology,0.0241100895082104,1,0.8124931821325976,0.4294223849556426,-4.362840170248101,3.4368075322484604,-2.2688568792054067,-4.362840170248101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_40_b152,earnings,regulatory_change,competitive_pressure,,0.0226377955966027,1,0.7759051690771301,0.9790951896482928,2.2865609459574987,7.277189928484873,-0.2385486991705709,2.2865609459574987,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_40_46a4,ai,earnings_report,revenue_growth_rate,,0.0235723706162967,1,0.4822634598739863,0.5116070895435333,3.2633136871760673,8.745015978303003,2.8918571235452015,3.2633136871760673,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_40_0b10,hardware,earnings_report,market_share,Technology,0.0480445419492079,-1,0.8646806308378815,0.952877084020327,3.523908625293334,6.117173232620905,-1.127572689143379,3.523908625293334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
