article_id,article_published_at,abs_change_1day_after_pct,abs_change_1week_after_pct,consolidated_event_tags,consolidated_event_type,consolidated_factor_name,event_tag_category,factor_category,factor_magnitude,factor_movement,causal_certainty,article_source_credibility,market_perception_intensity,market_perception_hope_vs_fear,market_perception_surprise_vs_anticipated,market_perception_consensus_vs_division,ai_assessment_execution_risk,ai_assessment_business_impact_likelihood,perception_gap_optimism_bias,logical_directness,ai_tag_present,hardware_tag_present,software_tag_present,semiconductor_tag_present,cloud_services_tag_present,data_center_tag_present,cybersecurity_tag_present,blockchain_tag_present,vr_ar_tag_present,autonomous_tech_tag_present,space_tech_tag_present,earnings_tag_present,revenue_growth_tag_present,operating_margin_tag_present,valuation_tag_present,market_sentiment_tag_present,investor_sentiment_tag_present,capital_allocation_tag_present,investment_strategy_tag_present,product_innovation_tag_present,product_launch_tag_present,manufacturing_tag_present,supply_chain_tag_present,business_strategy_tag_present,partnership_tag_present,acquisition_tag_present,competitive_pressure_tag_present,regulatory_tag_present,legal_ruling_tag_present,antitrust_tag_present,government_policy_tag_present,trade_policy_tag_present,export_controls_tag_present,privacy_tag_present,compliance_tag_present,market_share_tag_present,customer_demand_tag_present,brand_reputation_tag_present,advertising_tag_present,ecommerce_tag_present,financial_services_tag_present,gaming_tag_present,streaming_tag_present,energy_tag_present,geopolitical_tag_present,china_tag_present,india_tag_present,tariff_tag_present,macroeconomic_tag_present,currency_tag_present,executive_change_tag_present,leadership_tag_present,shareholder_relations_tag_present,corporate_strategy_tag_present,cost_increase_tag_present,supply_disruption_tag_present,regulatory_change_tag_present,economic_conditions_tag_present
id1,2026-05-25,-2.083921761349229,-4.528307610739265,"earnings,software",earnings_report,revenue_growth_rate,Technology & Innovation,Market Sentiment,0.4421625919406217,1,0.0783276159381871,0.622364728202266,0.9844396874317618,-0.1856551480522632,0.3444489912691524,0.4050743408354851,0.5082321768577373,0.0001705193771054,-0.3049270181772516,0.3302351496781479,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id2,2026-05-26,-3.0445090741048104,3.887373357792645,"earnings,software",earnings_report,revenue_growth_rate,Technology & Innovation,Market Sentiment,0.4957983870990035,1,0.3531992645339641,0.8505593298647894,0.9098709858886408,-0.571681301188484,-0.0382316781725682,0.6136841624930897,0.8640708232201672,0.950445373023145,0.3895532816215021,0.9563762787433944,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id3,2026-05-27,0.2519617774097485,2.321337368989088,"earnings,software",product_launch,market_perception,Financial & Markets,Market Sentiment,0.3326075710596872,1,0.9666972919639598,0.6991761039486245,0.7178338427412515,-0.7099767763248608,0.3415983381223557,0.5614322558108503,0.209284948703226,0.6165684409853378,0.3686489346954478,0.0217385870908202,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id4,2026-05-28,-2.999472421658178,-4.325619872978653,"earnings,software",analyst_update,operating_margin,Technology & Innovation,Financial Performance,0.975899486508806,1,0.2483630622914364,0.5199183596948496,0.1430869085488822,-0.6858684805627318,0.5274875198748765,0.8360658031068007,0.6178026848169063,0.4778434679275444,0.7594390616274989,0.6845501722009038,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id5,2026-05-29,-1.7374082159913136,10.131223324832565,"earnings,software",product_launch,operating_margin,Technology & Innovation,Financial Performance,0.5614548315469138,0,0.8117352271439237,0.2629406809812459,0.2573842063349441,0.7703896736194971,-0.2340247334860352,0.0210846742344996,0.2467195190016008,0.4225540898623597,-0.9508023360696216,0.872834496875739,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id1,2026-05-30,0.3217294838418572,1.9362713771855389,"earnings,software",product_launch,operating_margin,Financial & Markets,Market Sentiment,0.7258679714946267,-1,0.9649116449397228,0.4845632541595136,0.8783066750775256,0.1689844691656741,-0.0191067879065749,0.4099771044903609,0.34110107657541,0.5154938893452138,-0.3011627436440591,0.544516561369668,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id2,2026-05-31,5.075257732739367,-4.449865785793773,"earnings,software",product_launch,revenue_growth_rate,Technology & Innovation,Market Sentiment,0.7841699880819851,1,0.0246520308699169,0.7609626249041667,0.5589792138402203,-0.0925866622715514,-0.8657746836932187,0.502639620824596,0.4012799150092023,0.7564837249133165,0.2068896004025107,0.6411272556780622,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id3,2026-06-01,-1.5726485877279703,1.4791477692060675,"earnings,software",analyst_update,market_perception,Financial & Markets,Financial Performance,0.0505745821150228,0,0.9634286684522054,0.1918367468261119,0.7363104184645716,0.4668704542197786,-0.084113329153866,0.0596219507654633,0.6905986178998599,0.5931872111043839,0.2056430471848209,0.7148642291816689,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id4,2026-06-02,-1.290389438265742,6.186549373139092,"earnings,software",earnings_report,revenue_growth_rate,Financial & Markets,Market Sentiment,0.3850512908821668,0,0.4406372679319053,0.950305791518133,0.974793304860124,0.0662588417997598,-0.6570981087730465,0.4793349957409935,0.5199370809920923,0.8663088461910701,0.4752921852582521,0.7671233176545394,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id5,2026-06-03,-2.430039841128122,-5.873561267375259,"earnings,software",product_launch,revenue_growth_rate,Technology & Innovation,Market Sentiment,0.5654714158129781,1,0.9754058898208664,0.6772855314070744,0.4841493285525652,-0.2303846404509415,0.4823808359121504,0.1784426086093361,0.8047290313150625,0.1678926190035724,-0.967035689523894,0.7753902905271015,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id1,2026-06-04,-0.2061203098982304,1.7068139613543296,"earnings,software",analyst_update,operating_margin,Financial & Markets,Financial Performance,0.4389598305511361,1,0.6251592583781271,0.5554937509363088,0.2964110583738636,0.2065622655782628,0.9828283420734072,0.416951444602226,0.4686137482783733,0.6511174762449791,-0.5839985719539771,0.416055372892535,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id2,2026-06-05,-1.6008405449813177,-7.429677796103028,"earnings,software",earnings_report,operating_margin,Financial & Markets,Financial Performance,0.7041178921395117,0,0.3638331722789315,0.0833081116487112,0.8412187665431137,-0.449710414969813,-0.6263183136256731,0.4357917906079009,0.7312496701822193,0.3937974760233332,0.5968619502256816,0.6826276282799643,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id3,2026-06-06,1.8044108448119656,-6.39448588247754,"earnings,software",earnings_report,revenue_growth_rate,Financial & Markets,Financial Performance,0.7679136049577078,0,0.1641342532620587,0.3895115186654752,0.2154395866957639,-0.1981779325213692,-0.2609647982408596,0.0358901016374476,0.3766543722274719,0.691450996076844,-0.2429258826282889,0.2709513611558131,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id4,2026-06-07,1.357643136251701,-5.393342566197947,"earnings,software",earnings_report,revenue_growth_rate,Technology & Innovation,Market Sentiment,0.2357230668865511,0,0.9518124399458132,0.3858057003432311,0.7951579451574287,0.2684216152706256,0.7290260934791171,0.8939216479275144,0.7212275942665617,0.0742075070747854,-0.4440125620663584,0.0833210031920868,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id5,2026-06-08,-0.4957320096160363,6.982307108482865,"earnings,software",earnings_report,revenue_growth_rate,Technology & Innovation,Market Sentiment,0.003062919370761,1,0.2613641042116853,0.6783741867228965,0.5207776017130725,-0.4014809509464372,0.728506584030963,0.9868355791010276,0.0555528307555942,0.3948957724350243,0.2643952314125559,0.2300959041615899,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id1,2026-06-09,-1.9147656724129625,-0.0766274433260883,"earnings,software",earnings_report,market_perception,Financial & Markets,Financial Performance,0.4783119913306479,0,0.3247806396666874,0.2625420389312454,0.2495383280042304,-0.0345561484475287,-0.5569420450972595,0.3645031160550193,0.8192308696723822,0.6536118660525221,0.5553031678986033,0.7091249704311254,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id2,2026-06-10,0.6387914245211174,-0.7105558785059061,"earnings,software",analyst_update,market_perception,Financial & Markets,Market Sentiment,0.4642251044815462,1,0.995240421977974,0.384129683604096,0.3437018190569756,-0.7183994657249047,0.2594939950762893,0.9018745482704592,0.3861811681499919,0.1396428157028327,0.4427232837718371,0.7178358805609074,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id3,2026-06-11,1.3983318312835582,-3.2755430026995533,"earnings,software",earnings_report,revenue_growth_rate,Financial & Markets,Market Sentiment,0.0679030920456515,0,0.8229527344764884,0.6676602180466101,0.834001287717144,0.3563516499264281,0.0528968377379677,0.1044462366425758,0.2312332385260537,0.3154593783533786,-0.666323841195104,0.0371629317067172,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id4,2026-06-12,-1.016624928543752,6.0761373990890535,"earnings,software",analyst_update,market_perception,Technology & Innovation,Market Sentiment,0.0420378165418559,0,0.5490883243991658,0.2881010406995083,0.8048277732360036,0.8761660998430583,0.7867303314466354,0.8064597411223638,0.2783364988771338,0.3576166700448812,-0.0930189020559051,0.9083920583696288,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id5,2026-06-13,1.0363237137113075,5.006018142124898,"earnings,software",product_launch,operating_margin,Financial & Markets,Financial Performance,0.5271389463317693,-1,0.2198580226635229,0.9962730123155752,0.5620174153549414,-0.581017748468929,-0.1119694661438497,0.1394655708098428,0.1447419776762393,0.3941400583442542,0.6488194960313844,0.1672343306628273,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id1,2026-06-14,1.9953799026352663,1.7957474570555507,"earnings,software",product_launch,market_perception,Technology & Innovation,Financial Performance,0.3858745607000505,-1,0.5989658418707257,0.6050697849512716,0.91511457784704,-0.2069481292881545,-0.705266099364829,0.0567692639808183,0.9055378501363064,0.8631276635484235,0.1301052118701777,0.8134829324705407,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id2,2026-06-15,0.7108588262293478,0.9359533808895047,"earnings,software",earnings_report,operating_margin,Technology & Innovation,Market Sentiment,0.5106087186654824,0,0.9255257769261194,0.6094710151995854,0.2057162069885622,-0.817201246942558,-0.2672675948750911,0.1439366488386043,0.3862398756677473,0.1180849401657593,0.6663584328789345,0.8675641378068644,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id3,2026-06-16,2.616256056259755,4.0543539261273995,"earnings,software",analyst_update,market_perception,Technology & Innovation,Market Sentiment,0.8551874579368696,-1,0.3501575161175809,0.2591802920374023,0.3682001701391181,-0.8437836618022303,-0.3037051746792016,0.0464989622437985,0.2648278259076146,0.4805564727410087,-0.1083390421353747,0.401349101298742,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id4,2026-06-17,1.859950160324006,-3.702319614214883,"earnings,software",product_launch,revenue_growth_rate,Financial & Markets,Financial Performance,0.5441578205550853,1,0.232230281974003,0.867402536577659,0.2610602150097918,0.3332206423058479,0.4006320277817654,0.4754028270668261,0.1340711996096093,0.5630007704622207,0.2470059898933672,0.3258495908796374,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id5,2026-06-18,-3.066563840744392,-4.262672287340703,"earnings,software",analyst_update,operating_margin,Financial & Markets,Market Sentiment,0.6105281850989138,1,0.3440035349476869,0.8127918226155842,0.1704367389231642,0.1051186096097918,0.5238413879855803,0.7016951324958147,0.1760396800654946,0.0237957618494061,0.2303033517435555,0.5115915039286888,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id1,2026-06-19,-1.5780736745822044,1.6760049820031662,"earnings,software",analyst_update,revenue_growth_rate,Financial & Markets,Market Sentiment,0.901064698077676,0,0.574540042011626,0.7218989542309131,0.3425838504205846,0.4300496028516531,-0.4881758365066599,0.5771611449142454,0.4057049078137811,0.3888594175355612,-0.1170424978038877,0.4812305631941747,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id2,2026-06-20,-3.936352019070275,-1.1043944997679482,"earnings,software",product_launch,revenue_growth_rate,Financial & Markets,Financial Performance,0.6129813445299174,1,0.1620984999888478,0.5361715109416498,0.7287008742489784,0.1332576962025191,0.2278542631509743,0.3110977601656761,0.4206071488038819,0.7673014264300898,0.5419888772857329,0.4790509667217197,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id3,2026-06-21,-0.5663200148270275,6.1175987874520015,"earnings,software",earnings_report,market_perception,Financial & Markets,Market Sentiment,0.2365039088367145,-1,0.8956111622989994,0.1524441879664858,0.7536951133005819,0.2198397443487145,-0.1983049848148788,0.205106408762612,0.9776741991982774,0.288253487076554,-0.2162451551475959,0.0236783351599206,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id4,2026-06-22,-1.217294460891303,0.2360426491631301,"earnings,software",product_launch,operating_margin,Financial & Markets,Market Sentiment,0.7168803987281629,1,0.8757767701185826,0.4766390083942556,0.7023692642613639,-0.2808830079473381,0.0770489614357801,0.0349895590945982,0.01309433606533,0.4394018940878565,0.0696709430414308,0.979267633410551,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id5,2026-06-23,-3.4465528522511657,-1.5802047151484069,"earnings,software",product_launch,revenue_growth_rate,Financial & Markets,Financial Performance,0.131180221862775,1,0.415146951685996,0.3720872167918096,0.7530526074642292,-0.3873914538184304,0.1789376951078136,0.8075344243405703,0.9199752665329094,0.1758655324665702,0.6533541220010517,0.4291931274091218,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id1,2026-06-24,-0.332498790232521,1.084776078421644,"earnings,software",product_launch,revenue_growth_rate,Technology & Innovation,Financial Performance,0.2461630300092959,0,0.8361979653045686,0.9778793471515655,0.1479947170153136,0.0577293822866973,0.3762195806665871,0.3872358581782076,0.0959670151402914,0.1423177027754856,0.8198987496504639,0.6302905500247437,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id2,2026-06-25,-0.1035801405849862,-0.4604482324476703,"earnings,software",earnings_report,market_perception,Technology & Innovation,Financial Performance,0.2746688817701086,0,0.3120043602253521,0.7140702469482733,0.1907560459147946,-0.585449141365163,0.4563985301640363,0.285279909469722,0.1195707651231868,0.740507861188615,-0.925608283285042,0.0669633955184245,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id3,2026-06-26,-1.524288307528263,-10.642528709223544,"earnings,software",earnings_report,revenue_growth_rate,Financial & Markets,Market Sentiment,0.4309582778901468,0,0.4174631404080779,0.8805003485826461,0.8987438487082288,0.5139561341902854,0.9881780028243664,0.5026351239638566,0.1078129554689059,0.4180859124520761,-0.0771844857352734,0.9266610183444924,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id4,2026-06-27,0.5937878234118357,-1.641306469053431,"earnings,software",analyst_update,revenue_growth_rate,Technology & Innovation,Financial Performance,0.3092016482400583,1,0.1016062877325274,0.0781949018121942,0.4782475850189274,0.8900790415458473,-0.0187134144539822,0.0838996939232759,0.3020207981880817,0.9594205538447882,0.3408102918919635,0.2787923179924819,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id5,2026-06-28,0.01367187742247,-1.828254436782702,"earnings,software",product_launch,market_perception,Technology & Innovation,Market Sentiment,0.2199250828473973,-1,0.7678072835411337,0.4362584454412047,0.6295151505154816,-0.4194004130068629,0.361616514721637,0.6231482131339647,0.5866825183303269,0.998850375040286,0.2031976782859412,0.3749901704177198,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id1,2026-06-29,0.2333562872181843,2.924156588348148,"earnings,software",earnings_report,revenue_growth_rate,Technology & Innovation,Financial Performance,0.4997601922692469,-1,0.3370580762048819,0.2102143326888299,0.5919587977859205,0.0619746827313907,-0.7343652624838553,0.3183804152742969,0.9654698754242452,0.2846855282757963,-0.3048220813910267,0.2564210172709839,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id2,2026-06-30,0.6104012682355832,5.1835584529985415,"earnings,software",product_launch,market_perception,Financial & Markets,Financial Performance,0.6666966681368062,-1,0.3708855913187564,0.680653643615063,0.7603220677225017,0.4121526897476235,-0.8546959963892975,0.1269349371527057,0.7771821058146939,0.3746588876797652,0.9630650659950808,0.0425664275561217,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id3,2026-07-01,-1.9766242280010071,-0.9272711691062696,"earnings,software",earnings_report,revenue_growth_rate,Technology & Innovation,Market Sentiment,0.8174239007289856,-1,0.4936329297504606,0.4442033885954085,0.8755867771023784,-0.0809732164084537,-0.3425672844462268,0.6197909732493482,0.6151096521567015,0.3444852861841695,-0.4658313666540792,0.7888436137667755,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id4,2026-07-02,-0.8968426501443977,0.7517174541673418,"earnings,software",product_launch,operating_margin,Financial & Markets,Financial Performance,0.4936862859260621,1,0.2353066380752211,0.2458672305894871,0.8045919708321606,-0.9956508363708638,0.7925066971238692,0.1413235850290063,0.7172372630157021,0.5229277025278597,0.3978542600248254,0.301983767442741,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id5,2026-07-03,-2.4124127950101757,3.478663846212245,"earnings,software",earnings_report,market_perception,Technology & Innovation,Financial Performance,0.2297758400778176,0,0.2081534676163768,0.7133401405051483,0.9992785930772232,0.6734130272039514,0.3930388384708367,0.1502516695151552,0.5769192788879097,0.1204829181662944,-0.3996351532176192,0.8762194131315766,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id1,2026-07-04,-2.2128270561201675,7.173438279322116,"earnings,software",analyst_update,operating_margin,Technology & Innovation,Market Sentiment,0.9528013368939336,1,0.7207048886343413,0.4364880755193308,0.5556584191559651,0.587280317567352,-0.6449973282339037,0.412890928773809,0.3579086485005193,0.813280018985063,0.1136543584489062,0.9759435816951574,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id2,2026-07-05,1.0843954961550977,-0.889828121074558,"earnings,software",product_launch,operating_margin,Financial & Markets,Market Sentiment,0.210460405783693,-1,0.933468655587562,0.7394832248402803,0.7558530949984178,-0.4282005484826874,-0.2104660096683612,0.8849284149589397,0.1404698013978751,0.1054044450474825,-0.8675234274461259,0.7403676070357662,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id3,2026-07-06,-2.1810444494831778,-8.650397672878647,"earnings,software",earnings_report,operating_margin,Financial & Markets,Financial Performance,0.3838426942714045,-1,0.6409146025127955,0.9002262574719289,0.7671480325491067,0.3346277670941828,0.6425203441170377,0.9392097804936816,0.9513092873682352,0.0204244564413305,0.708751438540935,0.030452390725233,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id4,2026-07-07,0.5024422032648178,6.543521868825373,"earnings,software",product_launch,market_perception,Technology & Innovation,Financial Performance,0.257098205016498,0,0.312331369820365,0.9888877570786184,0.2071018563802042,-0.0157286765786612,0.5600343671357046,0.2538738199011375,0.8737591271522138,0.8570201884775496,0.3717469889171361,0.4236480894612325,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id5,2026-07-08,1.3628923643875577,-3.920841468443633,"earnings,software",earnings_report,revenue_growth_rate,Technology & Innovation,Market Sentiment,0.7967460919329699,1,0.5284882225209473,0.9630301348537412,0.8425637681368614,-0.8476064491755522,-0.7314273426737694,0.8673596363683429,0.0070317428577888,0.984083424514313,0.0058318117720805,0.7627942753245596,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id1,2026-07-09,0.0088880956730974,-0.8983158679469606,"earnings,software",product_launch,market_perception,Technology & Innovation,Financial Performance,0.9447141027287784,1,0.7043158602673383,0.816197649344952,0.5324005974901892,0.8467321144771878,0.5161421035822844,0.2849037756061516,0.2742126524438398,0.7759149565952744,-0.2442064707803202,0.2526711157707775,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
