id,article_id,article_published_at,abs_change_1day_after_pct,abs_change_1week_after_pct,signed_magnitude,consolidated_event_type,consolidated_factor_name,consolidated_event_tags,event_tag_category,factor_category,event_orientation,factor_orientation,evidence_level,evidence_source,market_regime,article_audience_split,event_trigger,market_perception_emotional_profile,market_perception_cognitive_biases,factor_magnitude,factor_movement,causal_certainty,article_source_credibility,market_perception_intensity,market_perception_hope_vs_fear,market_perception_surprise_vs_anticipated,market_perception_consensus_vs_division,market_perception_narrative_strength,ai_assessment_execution_risk,ai_assessment_competitive_risk,ai_assessment_business_impact_likelihood,ai_assessment_timeline_realism,ai_assessment_fundamental_strength,perception_gap_optimism_bias,perception_gap_risk_awareness,perception_gap_correction_potential,regime_alignment,reframing_potential,narrative_disruption,logical_directness,market_consensus_on_causality,article_author_credibility,article_publisher_credibility,article_time_lag_days,factor_effect_horizon_days,factor_about_time_days
1e4ef509-f6cc-4d6f-abf7-273638237a47,24c7c5d6-194a-4c31-8455-391b96d547be,2025-06-03T20:27:02+00:00,0.052782162588792085,-0.039907261247033116,-0.02,market_update,customer_retention_rate,,,Customer Dynamics,reflective,predictive,implied,model_inference,bull,both,media_report,"['concern', 'uncertainty']",['availability_heuristic'],0.02,-1,0.5,0.5,0.3,-0.2,,0.4,0.4,0.4,0.6,0.4,0.6,0.5,-0.1,0.5,0.4,-0.2,0.4,0.3,0.6,0.4,0.3,0.7,0.1,90,30
978d8c78-de48-4cd7-8918-f373bf38774e,24c7c5d6-194a-4c31-8455-391b96d547be,2025-06-03T20:27:02+00:00,0.052782162588792085,-0.039907261247033116,-0.01,market_update,brand_value,,,Market Position,reflective,predictive,implied,model_inference,bull,both,media_report,"['skepticism', 'concern']",['confirmation_bias'],0.01,-1,0.6,0.5,0.4,-0.1,0.1,0.5,0.5,0.3,0.4,0.5,0.7,0.6,0.1,0.6,0.3,-0.1,0.5,0.2,0.7,0.5,0.3,0.7,0.1,60,7
a91f13ea-0041-40e0-884d-b3fd7ca5defe,24c7c5d6-194a-4c31-8455-391b96d547be,2025-06-03T20:27:02+00:00,0.052782162588792085,-0.039907261247033116,0.0,market_update,valuation_multiple,,,Market Position,reflective,reflective,explicit,article_text,bull,both,media_report,"['interest', 'skepticism']","['recency_bias', 'herding_behavior']",0.0,1,1.0,0.5,0.8,-0.1,0.2,0.7,0.7,,,1.0,1.0,1.0,-0.2,0.9,0.1,0.0,0.7,0.3,1.0,1.0,0.3,0.7,0.1,30,0
fc5fe122-8ca4-4e79-b822-33d5ac0266d7,24c7c5d6-194a-4c31-8455-391b96d547be,2025-06-03T20:27:02+00:00,0.052782162588792085,-0.039907261247033116,-0.03,market_update,revenue_growth_rate,,,Financial Performance,reflective,predictive,implied,model_inference,bull,both,media_report,"['concern', 'skepticism']",['loss_aversion'],0.03,-1,0.5,0.5,0.3,-0.3,-0.1,0.3,0.3,0.5,0.7,0.4,0.5,0.5,-0.2,0.4,0.5,-0.2,0.3,0.4,0.5,0.4,0.3,0.7,0.1,180,60
7b8aa790-86c8-4ede-9521-08d28d06bd3e,a2ab54d4-028f-4833-a465-4c48c10a6a29,2025-06-03T22:59:31+00:00,-0.6850172498767922,-0.039428289797936174,-0.005,market_update,stock_price,,,Market Position,reflective,reflective,implied,article_text,bull,both,media_report,"['concern', 'uncertainty']","['availability_heuristic', 'recency_bias']",0.005,-1,0.8,0.1,0.6,-0.3,-0.1,0.5,0.6,0.1,0.1,0.8,0.8,0.7,-0.2,0.6,0.5,0.1,0.6,0.2,0.8,0.7,0.3,0.7,,15,5
30c4e375-b314-409e-9817-da9cb2544ff7,a2ab54d4-028f-4833-a465-4c48c10a6a29,2025-06-03T22:59:31+00:00,-0.6850172498767922,-0.039428289797936174,-0.003,market_update,customer_sentiment,,,Customer Dynamics,reflective,predictive,implied,model_inference,bull,both,media_report,"['uncertainty', 'concern']",['confirmation_bias'],0.003,-1,0.6,0.1,0.4,-0.2,,0.4,0.5,0.3,0.3,0.6,0.7,0.6,-0.1,0.5,0.4,-0.1,0.5,0.3,0.7,0.5,0.3,0.7,,30,15
19ac93ad-3d2b-466d-bbbd-60271f1595da,a2ab54d4-028f-4833-a465-4c48c10a6a29,2025-06-03T22:59:31+00:00,-0.6850172498767922,-0.039428289797936174,-0.01,market_update,revenue_growth_rate,,,Financial Performance,reflective,predictive,implied,model_inference,bull,both,media_report,"['concern', 'skepticism']",['loss_aversion'],0.01,-1,0.5,0.1,0.5,-0.3,-0.1,0.5,0.6,0.4,0.4,0.5,0.6,0.6,-0.2,0.5,0.5,-0.1,0.4,0.4,0.6,0.5,0.3,0.7,,60,30
20ca83b9-0399-49b3-b9d2-6833d4a6b4ff,a2ab54d4-028f-4833-a465-4c48c10a6a29,2025-06-03T22:59:31+00:00,-0.6850172498767922,-0.039428289797936174,-0.01,market_update,market_perception,,,Market Sentiment,reflective,reflective,explicit,article_text,bull,both,media_report,"['concern', 'skepticism', 'fear']","['confirmation_bias', 'herding_behavior']",0.01,-1,0.9,0.1,0.7,-0.4,-0.2,0.6,0.7,0.1,0.1,0.9,0.9,0.8,-0.3,0.7,0.6,0.1,0.7,0.3,0.9,0.8,0.3,0.7,,30,0
96d44f16-d6c5-4f02-9073-88d57eeb0966,6946cf5c-84b9-48ad-a37d-34453cdfcc13,2025-06-04T08:22:00+00:00,-0.21189572759079822,-0.14399053860937674,-0.01,market_update,stock_price,,,Market Position,reflective,reflective,explicit,article_text,bull,both,media_report,"['concern', 'uncertainty', 'skepticism']","['recency_bias', 'loss_aversion']",0.01,-1,0.95,0.5,0.7,-0.3,-0.2,0.8,0.7,0.1,0.1,0.95,0.9,0.95,-0.2,0.8,0.7,-0.1,0.7,0.2,0.95,0.9,0.3,0.7,,30,0
6210e8eb-5454-4132-a78d-1562fb3c1dce,6946cf5c-84b9-48ad-a37d-34453cdfcc13,2025-06-04T08:22:00+00:00,-0.21189572759079822,-0.14399053860937674,-0.02,market_update,cost_level,,,Financial Performance,reflective,predictive,implied,article_text,bull,both,media_report,['concern'],['anchoring_bias'],0.02,-1,0.75,0.5,0.5,-0.1,,0.6,0.5,0.3,0.4,0.75,0.7,0.8,-0.1,0.6,0.5,-0.3,0.5,0.4,0.7,0.7,0.3,0.7,,180,30
fd3b220e-bf18-42bb-a1da-656b96584b6a,6946cf5c-84b9-48ad-a37d-34453cdfcc13,2025-06-04T08:22:00+00:00,-0.21189572759079822,-0.14399053860937674,-0.02,market_update,revenue_growth_rate,,,Financial Performance,reflective,predictive,implied,model_inference,bull,both,media_report,['concern'],['recency_bias'],0.02,-1,0.7,0.5,0.4,-0.1,-0.1,0.5,0.4,0.3,0.5,0.7,0.7,0.75,-0.15,0.5,0.4,-0.2,0.4,0.3,0.7,0.65,0.3,0.7,,365,90
b01e8cbd-0adf-47fa-9e01-1bf85da01589,6946cf5c-84b9-48ad-a37d-34453cdfcc13,2025-06-04T08:22:00+00:00,-0.21189572759079822,-0.14399053860937674,-0.005,market_update,investor_sentiment,,,Market Sentiment,reflective,reflective,implied,article_text,bull,both,media_report,"['concern', 'uncertainty']","['confirmation_bias', 'availability_heuristic']",0.005,-1,0.85,0.5,0.6,-0.2,-0.1,0.7,0.6,0.2,0.2,0.85,0.8,0.85,-0.15,0.7,0.6,-0.2,0.6,0.3,0.8,0.75,0.3,0.7,,60,7
fb595b12-1174-4a47-9d10-333460fc7547,e9b0c24b-b78a-4122-a2db-7cc1a97e3772,2025-06-04T10:00:28+00:00,-0.21189572759079822,-0.14399053860937674,-0.003,market_update,customer_buying_power,,,Customer Dynamics,reflective,predictive,model,model_inference,bull,both,media_report,"['uncertainty', 'concern']","['herding_behavior', 'recency_bias']",0.003,-1,0.6,0.5,0.4,-0.1,,0.3,0.5,0.3,0.5,0.6,0.7,0.6,-0.1,0.5,0.4,0.0,0.5,0.3,0.6,0.5,0.3,0.7,,90,30
8ef72227-f179-476e-a0eb-2db07c3655ff,e9b0c24b-b78a-4122-a2db-7cc1a97e3772,2025-06-04T10:00:28+00:00,-0.21189572759079822,-0.14399053860937674,0.02,strategy_announcement,product_quality_index,,,Operational Metrics,both,predictive,explicit,article_text,bull,both,analyst_report,"['optimism', 'confidence', 'interest']","['confirmation_bias', 'optimism_bias']",0.02,1,0.85,0.5,0.7,0.5,-0.2,0.7,0.8,0.15,0.25,0.8,0.9,0.9,0.1,0.75,0.25,0.7,0.3,0.1,0.8,0.8,0.3,0.7,,180,30
f1168b91-2572-4f98-8efb-ce3694057960,e9b0c24b-b78a-4122-a2db-7cc1a97e3772,2025-06-04T10:00:28+00:00,-0.21189572759079822,-0.14399053860937674,-0.01,market_update,revenue_growth_rate,,,Financial Performance,reflective,predictive,model,model_inference,bull,both,media_report,"['concern', 'skepticism']","['confirmation_bias', 'availability_heuristic']",0.01,-1,0.7,0.5,0.5,-0.2,-0.1,0.4,0.6,0.2,0.4,0.7,0.8,0.7,-0.1,0.6,0.3,0.0,0.5,0.4,0.7,0.6,0.3,0.7,,180,90
9b5f870b-1e2e-4eed-be7f-06f9eaa8c27b,e9b0c24b-b78a-4122-a2db-7cc1a97e3772,2025-06-04T10:00:28+00:00,-0.21189572759079822,-0.14399053860937674,-0.01,market_update,stock_price,,,Market Position,reflective,reflective,explicit,article_text,bull,both,media_report,"['concern', 'skepticism', 'interest']","['recency_bias', 'confirmation_bias']",0.01,-1,1.0,0.5,0.7,-0.2,-0.2,0.6,0.7,,,1.0,1.0,1.0,-0.1,0.8,0.2,0.0,0.7,0.3,1.0,1.0,0.3,0.7,,180,0
03f56c2c-9222-4fd1-8e9e-713cd6ca460a,e9b0c24b-b78a-4122-a2db-7cc1a97e3772,2025-06-04T10:00:28+00:00,-0.21189572759079822,-0.14399053860937674,-0.005,market_update,investor_sentiment,,,Market Sentiment,reflective,reflective,implied,article_text,bull,both,media_report,"['concern', 'skepticism']","['confirmation_bias', 'availability_heuristic']",0.005,-1,0.8,0.5,0.6,-0.3,-0.1,0.5,0.6,0.1,0.3,0.8,0.9,0.8,-0.2,0.7,0.3,0.1,0.6,0.4,0.8,0.7,0.3,0.7,,30,7
12ad8bc5-511b-4b07-8445-32a6799832f0,e9b0c24b-b78a-4122-a2db-7cc1a97e3772,2025-06-04T10:00:28+00:00,-0.21189572759079822,-0.14399053860937674,0.01,strategy_announcement,stock_price,,,Market Position,both,predictive,implied,model_inference,bull,both,analyst_report,"['confidence', 'interest']",['confirmation_bias'],0.01,1,0.75,0.5,0.5,0.3,,0.6,0.6,0.3,0.3,0.7,0.8,0.8,0.05,0.7,0.3,0.6,0.4,0.2,0.7,0.7,0.3,0.7,,365,90
43361efd-e6e9-4110-b99d-121ff2f36c3b,e9b0c24b-b78a-4122-a2db-7cc1a97e3772,2025-06-04T10:00:28+00:00,-0.21189572759079822,-0.14399053860937674,0.01,strategy_announcement,earnings_per_share,,,Financial Performance,both,predictive,explicit,article_text,bull,both,analyst_report,"['confidence', 'interest']",['confirmation_bias'],0.01,1,0.9,0.5,0.6,0.3,-0.1,0.6,0.7,0.2,0.3,0.75,0.85,0.85,0.05,0.7,0.3,0.6,0.4,0.1,0.9,0.8,0.3,0.7,,90,30
3511388e-a6d5-4cd9-96ad-8264d21dea06,e9b0c24b-b78a-4122-a2db-7cc1a97e3772,2025-06-04T10:00:28+00:00,-0.21189572759079822,-0.14399053860937674,0.0,strategy_announcement,market_perception,,,Market Sentiment,both,neutral,explicit,article_text,bull,both,analyst_report,"['confidence', 'interest', 'optimism']","['confirmation_bias', 'optimism_bias']",0.0,1,1.0,0.5,0.7,0.4,-0.2,0.7,0.8,0.1,0.2,0.8,0.9,0.9,0.1,0.8,0.2,0.7,0.3,0.1,1.0,0.9,0.3,0.7,,0,0
93f04844-908d-40fb-a59d-904579b144e2,03f3de65-8be9-4897-af06-3ca27d3c9451,2025-06-04T12:19:33+00:00,-0.21189572759079822,-0.14399053860937674,0.05,supply_chain_event,competitive_pressure,,,Strategic Factors,predictive,predictive,implied,article_text,bull,both,media_report,"['anticipation', 'optimism']","['optimism_bias', 'confirmation_bias']",0.05,1,0.7,0.7,0.6,0.4,0.1,0.5,0.65,0.5,0.6,0.7,0.6,0.8,0.2,0.5,0.4,0.2,0.5,0.4,0.6,0.6,0.3,0.7,,900,900
b9b0f5e7-2c8e-4d8d-b6b3-cb6d683da6fe,03f3de65-8be9-4897-af06-3ca27d3c9451,2025-06-04T12:19:33+00:00,-0.21189572759079822,-0.14399053860937674,0.0,supply_chain_event,market_perception,,,Market Sentiment,predictive,predictive,explicit,article_text,bull,both,media_report,"['interest', 'anticipation', 'skepticism']","['confirmation_bias', 'recency_bias']",0.0,1,1.0,0.7,0.7,0.2,-0.2,0.6,0.7,0.3,0.5,0.9,0.8,0.9,0.1,0.7,0.3,0.1,0.3,0.4,1.0,0.9,0.3,0.7,,900,0
5799bd0d-0de3-4f6c-ae1f-dfc76ebe5ed7,03f3de65-8be9-4897-af06-3ca27d3c9451,2025-06-04T12:19:33+00:00,-0.21189572759079822,-0.14399053860937674,0.0,strategy_announcement,market_perception,['ai'],Technology,Market Sentiment,predictive,predictive,explicit,article_text,bull,both,media_report,"['interest', 'uncertainty']","['confirmation_bias', 'recency_bias']",0.0,1,1.0,0.7,0.6,,-0.2,0.2,0.5,0.3,0.7,0.8,0.7,0.8,0.2,-0.3,0.5,0.1,0.7,0.3,1.0,0.9,0.3,0.7,,0,0
fb973271-dba2-42d1-93ba-a2567d4ae64a,03f3de65-8be9-4897-af06-3ca27d3c9451,2025-06-04T12:19:33+00:00,-0.21189572759079822,-0.14399053860937674,0.02,supply_chain_event,manufacturing_efficiency,,,Operational Metrics,predictive,predictive,implied,article_text,bull,both,media_report,"['optimism', 'interest']","['optimism_bias', 'confirmation_bias']",0.02,1,0.8,0.7,0.6,0.3,-0.1,0.7,0.6,0.4,0.4,0.8,0.7,0.85,0.15,0.6,0.25,0.2,0.4,0.3,0.8,0.7,0.3,0.7,,730,365
7afdbe3f-cf67-4bf5-9bae-7991297a4bed,03f3de65-8be9-4897-af06-3ca27d3c9451,2025-06-04T12:19:33+00:00,-0.21189572759079822,-0.14399053860937674,-0.057,strategy_announcement,market_perception,['ai'],Technology,Market Sentiment,predictive,predictive,explicit,article_text,bull,both,media_report,"['concern', 'skepticism']","['loss_aversion', 'confirmation_bias']",0.057,-1,0.95,0.7,0.8,-0.5,-0.3,0.7,0.7,0.1,0.1,1.0,0.9,0.95,-0.1,0.8,0.1,-0.2,0.3,0.4,0.9,0.95,0.3,0.7,,730,0
93ba6f45-af12-45f5-a2b9-9a8fe5caa0f3,03f3de65-8be9-4897-af06-3ca27d3c9451,2025-06-04T12:19:33+00:00,-0.21189572759079822,-0.14399053860937674,0.02,strategy_announcement,supply_chain_risk,['ai'],Technology,Risk Factors,predictive,predictive,implied,article_text,bull,both,media_report,"['confidence', 'interest']",['optimism_bias'],0.02,1,0.8,0.7,0.4,0.4,,0.3,0.5,0.2,0.3,0.85,0.8,0.85,0.1,0.1,0.3,0.2,0.5,0.1,0.7,0.7,0.3,0.7,,365,0
4201cd78-1ee0-4cbc-a882-db8d1862b382,03f3de65-8be9-4897-af06-3ca27d3c9451,2025-06-04T12:19:33+00:00,-0.21189572759079822,-0.14399053860937674,0.14,strategy_announcement,investment_level,['ai'],Technology,Investment & Capital,predictive,predictive,explicit,article_text,bull,both,media_report,"['optimism', 'interest']","['optimism_bias', 'confirmation_bias']",0.14,1,0.85,0.7,0.5,0.3,0.1,0.4,0.6,0.4,0.6,0.7,0.6,0.7,0.3,-0.2,0.4,0.3,0.6,0.2,0.8,0.75,0.3,0.7,,1825,0
762fe6a3-4677-43e6-addc-53f9257445da,03f3de65-8be9-4897-af06-3ca27d3c9451,2025-06-04T12:19:33+00:00,-0.21189572759079822,-0.14399053860937674,0.03,supply_chain_event,operating_margin,,,Financial Performance,predictive,predictive,implied,article_text,bull,both,media_report,"['optimism', 'confidence']",['confirmation_bias'],0.03,1,0.7,0.7,0.5,0.3,,0.6,0.6,0.4,0.3,0.75,0.7,0.9,0.1,0.7,0.3,0.3,0.3,0.2,0.7,0.7,0.3,0.7,,900,730
2a8a1f9b-70df-423d-b916-168e9c9305af,19180634-858b-4f91-b9aa-72c669f0db1b,2025-06-04T13:10:10+00:00,-0.21189572759079822,-0.14399053860937674,-0.01,analyst_update,analyst_rating_change,['general'],General,Financial Performance,predictive,predictive,explicit,article_text,bull,both,media_report,"['concern', 'skepticism', 'interest']","['confirmation_bias', 'recency_bias']",0.01,-1,1.0,0.5,0.7,-0.3,0.2,0.6,0.7,0.1,0.3,0.7,0.8,0.8,-0.2,0.6,0.5,0.0,0.7,0.4,1.0,0.9,0.3,0.8,,0,0
19743113-2c5e-4f40-90a7-d2549e9bb7b9,19180634-858b-4f91-b9aa-72c669f0db1b,2025-06-04T13:10:10+00:00,-0.21189572759079822,-0.14399053860937674,-0.005,analyst_update,investor_sentiment,['general'],General,Market Sentiment,predictive,predictive,implied,model_inference,bull,both,media_report,"['concern', 'skepticism']",['availability_heuristic'],0.005,-1,0.8,0.5,0.6,-0.2,0.1,0.5,0.6,0.2,0.4,0.6,0.7,0.7,-0.1,0.5,0.4,-0.1,0.6,0.3,0.8,0.7,0.3,0.8,,7,1
5c1b61c0-c211-41d3-839e-fc7cb123f3eb,19180634-858b-4f91-b9aa-72c669f0db1b,2025-06-04T13:10:10+00:00,-0.21189572759079822,-0.14399053860937674,-0.02,analyst_update,revenue_growth_rate,['general'],General,Financial Performance,predictive,predictive,implied,model_inference,bull,both,media_report,"['concern', 'skepticism']",['availability_heuristic'],0.02,-1,0.7,0.5,0.6,-0.2,0.1,0.5,0.6,0.2,0.5,0.7,0.7,0.7,-0.1,0.5,0.5,-0.2,0.4,0.5,0.7,0.7,0.3,0.8,,180,90
f1b6578a-f2b1-4fd5-80d2-1386d43db871,19180634-858b-4f91-b9aa-72c669f0db1b,2025-06-04T13:10:10+00:00,-0.21189572759079822,-0.14399053860937674,-0.01,analyst_update,customer_buying_power,['general'],General,Customer Dynamics,predictive,predictive,implied,model_inference,bull,both,media_report,"['uncertainty', 'concern']",['confirmation_bias'],0.01,-1,0.6,0.5,0.5,-0.1,,0.4,0.5,0.3,0.5,0.5,0.6,0.6,-0.2,0.4,0.3,-0.2,0.5,0.4,0.7,0.6,0.3,0.8,,90,30
4ef56a1e-342d-476f-81f4-6bcab21a2541,70524fa0-6c38-4af0-aa0b-451ea1ba6f41,2025-06-04T15:09:11+00:00,-0.5536596693702875,-1.4247939498256075,0.01,market_update,manufacturing_efficiency,,,Operational Metrics,predictive,predictive,explicit,article_text,bull,both,media_report,"['interest', 'optimism']",['optimism_bias'],0.01,1,0.8,0.3,0.4,0.3,,0.5,0.5,0.4,0.5,0.7,0.6,0.8,0.1,-0.15,0.25,0.5,0.3,0.25,0.7,0.75,0.3,0.5,,1095,730
8df92393-e6f4-4578-9a5f-446c7d2a66a0,70524fa0-6c38-4af0-aa0b-451ea1ba6f41,2025-06-04T15:09:11+00:00,-0.5536596693702875,-1.4247939498256075,0.02,market_update,investment_level,,,Investment & Capital,predictive,predictive,explicit,article_text,bull,both,media_report,"['anticipation', 'optimism', 'interest']","['confirmation_bias', 'optimism_bias']",0.02,1,1.0,0.3,0.7,0.5,-0.2,0.7,0.7,0.2,0.4,0.8,0.7,0.9,0.1,-0.2,0.3,0.5,0.3,0.2,1.0,0.9,0.3,0.5,,1095,0
640b24f4-db35-4299-8d4d-7d2ef50b8ce0,70524fa0-6c38-4af0-aa0b-451ea1ba6f41,2025-06-04T15:09:11+00:00,-0.5536596693702875,-1.4247939498256075,0.015,market_update,operating_margin,,,Financial Performance,predictive,predictive,implied,model_inference,bull,both,media_report,['optimism'],['confirmation_bias'],0.015,1,0.65,0.3,0.3,0.3,-0.1,0.5,0.5,0.4,0.5,0.6,0.6,0.7,0.1,-0.15,0.25,0.5,0.3,0.2,0.6,0.65,0.3,0.5,,1825,1460
47e59468-02df-450a-9d79-62ce23c8ae73,70524fa0-6c38-4af0-aa0b-451ea1ba6f41,2025-06-04T15:09:11+00:00,-0.5536596693702875,-1.4247939498256075,0.015,market_update,supply_availability,,,Operational Metrics,predictive,predictive,implied,article_text,bull,both,media_report,"['confidence', 'relief']",['availability_heuristic'],0.015,1,0.85,0.3,0.5,0.4,-0.1,0.6,0.6,0.3,0.3,0.75,0.7,0.85,0.05,-0.1,0.2,0.6,0.4,0.3,0.8,0.8,0.3,0.5,,730,365
db038f45-bf85-42b9-94e3-e468597e685c,70524fa0-6c38-4af0-aa0b-451ea1ba6f41,2025-06-04T15:09:11+00:00,-0.5536596693702875,-1.4247939498256075,0.01,market_update,cost_level,,,Financial Performance,predictive,predictive,implied,model_inference,bull,both,media_report,['optimism'],['confirmation_bias'],0.01,1,0.7,0.3,0.3,0.2,-0.1,0.6,0.5,0.3,0.4,0.65,0.7,0.75,0.05,-0.1,0.2,0.4,0.4,0.2,0.7,0.7,0.3,0.5,,1460,1095
994c95f5-b147-47c1-a46b-347389cfadcf,04d2c98c-b202-4622-a182-047d29db8c96,2025-06-04T18:01:09+00:00,-0.4673586854922108,-1.7120086584346033,0.01,capital_return,cash_flow,,,Investment & Capital,reflective,reflective,explicit,article_text,bull,both,media_report,"['optimism', 'confidence']",['confirmation_bias'],0.01,1,0.95,0.9,0.6,0.3,-0.2,0.7,0.6,0.1,0.2,0.85,0.9,0.85,0.05,0.7,0.1,0.1,0.4,0.1,0.9,0.9,0.3,0.5,,365,30
44b16292-64bc-4e4d-8798-1fdb35428430,04d2c98c-b202-4622-a182-047d29db8c96,2025-06-04T18:01:09+00:00,-0.4673586854922108,-1.7120086584346033,0.01,market_update,revenue_growth_rate,"['earnings', 'sales']","Financial, Business Functions",Financial Performance,reflective,reflective,explicit,article_text,bull,both,filing,"['interest', 'optimism']",['confirmation_bias'],0.01,1,0.95,0.9,0.7,0.3,-0.1,0.7,0.7,0.1,0.3,0.9,0.9,0.9,0.1,0.8,0.2,0.2,0.3,0.1,0.9,0.9,0.3,0.5,,90,90
ea25ace7-8e09-4f24-b5c7-a2c0d3bd53c5,04d2c98c-b202-4622-a182-047d29db8c96,2025-06-04T18:01:09+00:00,-0.4673586854922108,-1.7120086584346033,0.02,stock_split,market_perception,,,Market Sentiment,reflective,predictive,implied,article_text,bull,both,media_report,"['optimism', 'confidence']","['confirmation_bias', 'optimism_bias']",0.02,1,0.6,0.9,0.5,0.3,-0.3,0.6,0.7,0.3,0.3,0.75,0.8,0.75,0.15,0.6,0.3,0.1,0.5,0.2,0.6,0.6,0.3,0.5,,365,90
f7a7cdfd-8c18-4acd-9ed6-35b82f3c18a4,04d2c98c-b202-4622-a182-047d29db8c96,2025-06-04T18:01:09+00:00,-0.4673586854922108,-1.7120086584346033,0.05,market_update,revenue_growth_rate,,,Financial Performance,predictive,predictive,explicit,article_text,bull,both,media_report,"['optimism', 'interest']",['confirmation_bias'],0.05,1,0.9,0.9,0.6,0.4,-0.1,0.7,0.65,0.3,0.5,0.85,0.7,0.85,0.1,-0.2,0.3,0.6,0.6,0.3,0.8,0.85,0.3,0.5,,365,180
e59d23ae-6bf9-4e59-936c-8d38fc4ec1e0,04d2c98c-b202-4622-a182-047d29db8c96,2025-06-04T18:01:09+00:00,-0.4673586854922108,-1.7120086584346033,0.03,market_update,market_perception,,,Market Sentiment,predictive,predictive,implied,article_text,bull,both,media_report,"['interest', 'confidence']",['optimism_bias'],0.03,1,0.8,0.9,0.5,0.3,,0.5,0.6,0.4,0.6,0.7,0.6,0.75,0.15,-0.25,0.35,0.5,0.5,0.4,0.7,0.75,0.3,0.5,,540,365
1dcad8f5-4ba4-4ccb-9e9e-3af5f648a3d9,04d2c98c-b202-4622-a182-047d29db8c96,2025-06-04T18:01:09+00:00,-0.4673586854922108,-1.7120086584346033,0.01,capital_return,cash_flow,,,Investment & Capital,reflective,reflective,explicit,article_text,bull,both,media_report,"['anticipation', 'optimism', 'confidence']","['confirmation_bias', 'optimism_bias']",0.01,1,1.0,0.9,0.7,0.4,-0.3,0.8,0.7,0.1,0.2,0.9,1.0,0.9,0.1,0.8,0.2,0.1,0.3,0.1,1.0,1.0,0.3,0.5,,0,0
6ecc4fa0-1647-4918-84f3-ca9ab9be000a,04d2c98c-b202-4622-a182-047d29db8c96,2025-06-04T18:01:09+00:00,-0.4673586854922108,-1.7120086584346033,0.005,market_update,analyst_rating_change,"['earnings', 'sales']","Financial, Business Functions",Financial Performance,reflective,reflective,implied,article_text,bull,both,filing,"['optimism', 'confidence']",['confirmation_bias'],0.005,1,0.8,0.9,0.6,0.4,,0.6,0.6,0.2,0.4,0.85,0.8,0.85,0.1,0.7,0.3,0.2,0.4,0.1,0.8,0.8,0.3,0.5,,60,30
97732c70-c4f5-49a6-bd10-72815e6c3770,04d2c98c-b202-4622-a182-047d29db8c96,2025-06-04T18:01:09+00:00,-0.4673586854922108,-1.7120086584346033,0.01,stock_split,stock_price,,,Market Position,reflective,predictive,implied,article_text,bull,both,media_report,"['optimism', 'interest']","['availability_heuristic', 'confirmation_bias']",0.01,1,0.9,0.9,0.6,0.3,-0.4,0.7,0.8,0.1,0.1,0.95,0.9,0.85,0.1,0.7,0.2,0.2,0.6,0.1,0.9,0.9,0.3,0.5,,30,1
4e8ef5ce-3389-4cf4-97a4-9d10372d007b,04d2c98c-b202-4622-a182-047d29db8c96,2025-06-04T18:01:09+00:00,-0.4673586854922108,-1.7120086584346033,0.02,stock_split,distribution_effectiveness,,,Strategic Factors,reflective,predictive,implied,article_text,bull,both,media_report,"['interest', 'confidence']","['herding_behavior', 'confirmation_bias']",0.02,1,0.8,0.9,0.5,0.2,-0.3,0.6,0.7,0.2,0.2,0.85,0.8,0.8,0.1,0.6,0.3,0.1,0.5,0.1,0.8,0.8,0.3,0.5,,90,30
ff904acb-63fa-4561-9c0a-b505ffe0fa7b,04d2c98c-b202-4622-a182-047d29db8c96,2025-06-04T18:01:09+00:00,-0.4673586854922108,-1.7120086584346033,0.02,market_update,revenue_growth_rate,,,Financial Performance,predictive,predictive,explicit,article_text,bull,both,media_report,"['optimism', 'confidence']",['confirmation_bias'],0.02,1,0.85,0.9,0.6,0.4,-0.1,0.7,0.65,0.3,0.5,0.8,0.7,0.8,0.1,-0.2,0.3,0.6,0.5,0.3,0.8,0.8,0.3,0.5,,730,540
3cf98c5e-9e5d-40b4-b642-2c1c70136844,04d2c98c-b202-4622-a182-047d29db8c96,2025-06-04T18:01:09+00:00,-0.4673586854922108,-1.7120086584346033,0.007,market_update,revenue_growth_rate,"['earnings', 'sales']","Financial, Business Functions",Financial Performance,reflective,reflective,explicit,article_text,bull,both,filing,"['excitement', 'optimism']","['confirmation_bias', 'optimism_bias']",0.007,1,0.9,0.9,0.7,0.5,0.1,0.7,0.7,0.2,0.5,0.85,0.8,0.9,0.15,0.6,0.25,0.3,0.3,0.2,0.7,0.8,0.3,0.5,,90,60
3d6f15f5-8f44-4fcb-b64b-41919c947b97,04d2c98c-b202-4622-a182-047d29db8c96,2025-06-04T18:01:09+00:00,-0.4673586854922108,-1.7120086584346033,0.005,capital_return,customer_sentiment,,,Customer Dynamics,reflective,reflective,implied,article_text,bull,both,media_report,"['interest', 'confidence']",['herding_behavior'],0.005,1,0.8,0.9,0.5,0.2,,0.6,0.5,0.2,0.3,0.7,0.8,0.7,0.1,0.6,0.3,0.1,0.5,0.2,0.7,0.7,0.3,0.5,,180,90
